,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
3724,1254,CA-2020-144638,10-03-2020,14-03-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10003958,Newell 337,128.248,2,0.5904,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3725,4997,CA-2020-155824,10-03-2020,15-03-2020,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,South,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,141.784,1,3.6588,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3726,2994,CA-2020-147291,11-03-2020,17-03-2020,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,924.92,4,421.0824,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3727,7145,US-2020-141558,11-03-2020,16-03-2020,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",107.294,1,-8.6058,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3728,7147,US-2020-141558,11-03-2020,16-03-2020,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004946,Desktop 3-Pocket Hot File,145.28,1,3.246,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3729,4636,CA-2020-116288,12-03-2020,17-03-2020,Standard Class,BS-11380,Bill Stewart,Corporate,United States,San Francisco,California,West,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,273.94,3,9.7176,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3730,3065,CA-2020-106859,13-03-2020,18-03-2020,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,West,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",105.8,8,25.424,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3731,3069,CA-2020-106859,13-03-2020,18-03-2020,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,West,OFF-PA-10001815,Xerox 1885,303.24,6,138.3552,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3732,7232,CA-2020-153843,13-03-2020,15-03-2020,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,507.16,2,120.9416,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3733,4459,CA-2020-105851,13-03-2020,20-03-2020,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,West,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,1346.496,2,-299.8116,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3734,5565,CA-2020-157966,13-03-2020,13-03-2020,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10000799,Col-Erase Pencils with Erasers,134.456,4,2.1888,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3735,5567,CA-2020-157966,13-03-2020,13-03-2020,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",144.76,5,1.86,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3736,7231,CA-2020-153843,13-03-2020,15-03-2020,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10002353,GBC VeloBind Cover Sets,139.88,2,15.44,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3737,9741,CA-2020-129294,16-03-2020,21-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,186.67,3,54.8613,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3738,9738,CA-2020-129294,16-03-2020,21-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",340.12,2,80.6312,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3739,9740,CA-2020-129294,16-03-2020,21-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,85.68,5,6.888,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3740,8527,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,125.193,3,-3.462,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3741,1930,US-2020-101539,16-03-2020,18-03-2020,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,West,OFF-ST-10004180,Safco Commercial Shelving,141.51,1,1.8604,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3742,8529,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",169.224,2,3.389,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3743,2456,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",127.44,8,27.9344,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3744,3380,CA-2020-142867,17-03-2020,21-03-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,Central,OFF-PA-10004610,Xerox 1900,119.272,3,3.21,1.0,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3745,2457,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Avery 486,124.31,1,3.4357,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3746,3379,CA-2020-142867,17-03-2020,21-03-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,Central,OFF-BI-10003166,GBC Plasticlear Binding Covers,119.776,6,-22.0416,1.0,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3747,8785,US-2020-129224,17-03-2020,23-03-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,South,OFF-LA-10003190,Avery 474,127.608,2,1.6704,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3748,2451,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10000081,Avery 496,98.75,5,9.0,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3749,2453,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",146.144,3,3.0861,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3750,2459,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",137.53,3,12.0978,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3751,2458,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-AR-10001683,Lumber Crayons,125.1,6,22.458,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3752,9122,CA-2020-122007,18-03-2020,20-03-2020,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,West,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,136.86,7,26.3494,1.0,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3753,677,US-2020-119438,18-03-2020,23-03-2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-AP-10000804,Hoover Portapower Portable Vacuum,82.688,3,-7.392,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3754,9014,CA-2020-143084,18-03-2020,22-03-2020,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Prang Drawing Pencil Set,108.9,5,3.753,1.0,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3755,3707,CA-2020-160087,18-03-2020,22-03-2020,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001915,Peel-Off China Markers,119.832,3,6.5538,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3756,9015,CA-2020-143084,18-03-2020,22-03-2020,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-EN-10003072,Peel & Seel Envelopes,143.4,5,9.312,1.0,Cards,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3757,8726,CA-2020-148145,18-03-2020,23-03-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,West,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,112.2,4,21.252,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3758,9228,CA-2020-140515,19-03-2020,24-03-2020,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,West,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,421.36,7,106.7808,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3759,9890,CA-2020-166499,19-03-2020,20-03-2020,First Class,VG-21805,Vivek Grady,Corporate,United States,Lakewood,New Jersey,East,OFF-AR-10002467,Dixon Ticonderoga Pencils,90.94,3,2.4138,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3760,5230,CA-2020-124436,19-03-2020,22-03-2020,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,128.624,2,5.1184,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3761,4343,CA-2020-105410,19-03-2020,22-03-2020,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",97.824,6,6.6906,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3762,5233,CA-2020-124436,19-03-2020,22-03-2020,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",153.496,7,9.2799,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3763,1477,US-2020-104955,19-03-2020,24-03-2020,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,East,OFF-LA-10003121,Avery 506,153.91,7,13.2986,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3764,8999,CA-2020-122763,20-03-2020,20-03-2020,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10002377,Xerox 1916,284.064,7,102.774,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3765,8156,US-2020-143770,20-03-2020,24-03-2020,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10001125,Xerox 1988,145.96,2,27.882,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3766,8377,CA-2020-156272,21-03-2020,27-03-2020,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,100.384,1,8.048,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3767,2333,CA-2020-169285,21-03-2020,25-03-2020,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,Central,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",300.4,5,133.152,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3768,9365,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-ST-10001809,Fellowes Officeware Wire Shelving,397.32,4,7.1864,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3769,5346,CA-2020-108539,21-03-2020,23-03-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,770.84,4,210.4936,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3770,9363,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-FA-10004838,"Super Bands, 12/Pack",106.02,7,0.3906,,Online,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3771,5347,CA-2020-108539,21-03-2020,23-03-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",129.896,3,3.9498,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3772,8825,CA-2020-117156,21-03-2020,23-03-2020,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,East,OFF-EN-10003845,Colored Envelopes,118.856,3,2.8782,,Cards,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3773,2843,CA-2020-135650,23-03-2020,27-03-2020,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,Central,OFF-ST-10001809,Fellowes Officeware Wire Shelving,155.728,2,-32.3388,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
